1.76947, 0.0611667
-1.76941, -0.0617212
1.76935, 0.0622756
-1.76929, -0.0628301
1.76924, 0.0633844
-1.76918, -0.0639387
1.76911, 0.064493
-1.76905, -0.0650473
1.76899, 0.0656014
-1.76893, -0.0661556
1.76887, 0.0667097
-1.7688, -0.0672637
1.76874, 0.0678177
-1.76868, -0.0683717
1.76861, 0.0689256
-1.76855, -0.0694795
1.76848, 0.0700333
-1.76842, -0.0705871
1.76835, 0.0711408
-1.76828, -0.0716944
1.76821, 0.0722481
-1.76815, -0.0728016
1.76808, 0.0733552
-1.76801, -0.0739086
1.76794, 0.074462
-1.76787, -0.0750154
1.7678, 0.0755687
-1.76773, -0.076122
1.76765, 0.0766752
-1.76758, -0.0772284
1.76751, 0.0777815
-1.76744, -0.0783345
1.76736, 0.0788875
-1.76729, -0.0794405
1.76721, 0.0799933
-1.76714, -0.0805462
1.76706, 0.081099
-1.76698, -0.0816517
1.76691, 0.0822044
-1.76683, -0.082757
1.76675, 0.0833095
-1.76667, -0.083862
1.76659, 0.0844144
-1.76651, -0.0849668
1.76643, 0.0855191
-1.76635, -0.0860714
1.76627, 0.0866236
-1.76619, -0.0871758
1.76611, 0.0877278
-1.76602, -0.0882799
1.76594, 0.0888318
-1.76586, -0.0893837
1.76577, 0.0899356
-1.76569, -0.0904873
1.7656, 0.0910391
-1.76552, -0.0915907
1.76543, 0.0921423
-1.76534, -0.0926938
1.76526, 0.0932453
-1.76517, -0.0937967
1.76508, 0.094348
-1.76499, -0.0948993
1.7649, 0.0954505
-1.76481, -0.0960016
1.76472, 0.0965527
-1.76463, -0.0971037
1.76454, 0.0976547
-1.76445, -0.0982055
1.76435, 0.0987563
-1.76426, -0.0993071
1.76417, 0.0998577
-1.76407, -0.100408
1.76398, 0.100959
-1.76388, -0.101509
1.76379, 0.10206
-1.76369, -0.10261
1.76359, 0.10316
-1.7635, -0.10371
1.7634, 0.104261
-1.7633, -0.104811
1.7632, 0.105361
-1.7631, -0.10591
1.763, 0.10646
-1.7629, -0.10701
1.7628, 0.10756
-1.7627, -0.108109
1.7626, 0.108659
-1.7625, -0.109208
1.76239, 0.109758
-1.76229, -0.110307
1.76219, 0.110856
-1.76208, -0.111405
1.76198, 0.111954
-1.76187, -0.112503
1.76176, 0.113052
-1.76166, -0.113601
1.76155, 0.11415
-1.76144, -0.114699
1.76133, 0.115247
-1.76123, -0.115796
1.76112, 0.116344
-1.76101, -0.116893
1.7609, 0.117441
-1.76079, -0.117989
1.76068, 0.118537
-1.76056, -0.119085
1.76045, 0.119633
-1.76034, -0.120181
1.76023, 0.120729
-1.76011, -0.121277
1.76, 0.121824
-1.75988, -0.122372
1.75977, 0.122919
-1.75965, -0.123467
1.75954, 0.124014
-1.75942, -0.124561
1.7593, 0.125108
-1.75918, -0.125655
1.75907, 0.126202
-1.75895, -0.126749
1.75883, 0.127296
-1.75871, -0.127842
1.75859, 0.128389
-1.75847, -0.128936
1.75834, 0.129482
-1.75822, -0.130028
1.7581, 0.130575
-1.75798, -0.131121
1.75785, 0.131667
-1.75773, -0.132213
1.7576, 0.132759
-1.75748, -0.133304
1.75735, 0.13385
-1.75723, -0.134396
1.7571, 0.134941
-1.75697, -0.135487
1.75685, 0.136032
-1.75672, -0.136577
1.75659, 0.137122
-1.75646, -0.137667
1.75633, 0.138212
-1.7562, -0.138757
1.75607, 0.139302
-1.75594, -0.139847
1.75581, 0.140391
-1.75568, -0.140936
1.75554, 0.14148
-1.75541, -0.142024
1.75528, 0.142569
-1.75514, -0.143113
1.75501, 0.143657
-1.75487, -0.144201
1.75474, 0.144744
-1.7546, -0.145288
1.75446, 0.145832
-1.75433, -0.146375
1.75419, 0.146919
-1.75405, -0.147462
1.75391, 0.148005
-1.75377, -0.148548
1.75363, 0.149091
-1.75349, -0.149634
1.75335, 0.150177
-1.75321, -0.150719
1.75307, 0.151262
-1.75292, -0.151804
1.75278, 0.152347
-1.75264, -0.152889
1.75249, 0.153431
-1.75235, -0.153973
1.75221, 0.154515
-1.75206, -0.155057
1.75191, 0.155599
-1.75177, -0.156141
1.75162, 0.156682
-1.75147, -0.157223
1.75133, 0.157765
-1.75118, -0.158306
1.75103, 0.158847
-1.75088, -0.159388
1.75073, 0.159929
-1.75058, -0.16047
1.75043, 0.16101
-1.75028, -0.161551
1.75012, 0.162091
-1.74997, -0.162632
1.74982, 0.163172
-1.74966, -0.163712
1.74951, 0.164252
-1.74936, -0.164792
1.7492, 0.165332
-1.74905, -0.165871
1.74889, 0.166411
-1.74873, -0.16695
1.74858, 0.167489
-1.74842, -0.168029
1.74826, 0.168568
-1.7481, -0.169107
1.74794, 0.169646
-1.74778, -0.170184
1.74762, 0.170723
-1.74746, -0.171261
1.7473, 0.1718
-1.74714, -0.172338
1.74698, 0.172876
-1.74682, -0.173414
1.74665, 0.173952
-1.74649, -0.17449
1.74632, 0.175028
-1.74616, -0.175565
1.74599, 0.176103
-1.74583, -0.17664
1.74566, 0.177177
-1.7455, -0.177714
1.74533, 0.178251
-1.74516, -0.178788
1.74499, 0.179325
-1.74483, -0.179861
1.74466, 0.180398
-1.74449, -0.180934
1.74432, 0.18147
-1.74415, -0.182006
1.74397, 0.182542
-1.7438, -0.183078
1.74363, 0.183614
-1.74346, -0.184149
1.74329, 0.184685
-1.74311, -0.18522
1.74294, 0.185755
-1.74276, -0.18629
1.74259, 0.186825
-1.74241, -0.18736
1.74224, 0.187895
-1.74206, -0.188429
1.74188, 0.188964
-1.7417, -0.189498
1.74153, 0.190032
-1.74135, -0.190566
1.74117, 0.1911
-1.74099, -0.191634
1.74081, 0.192168
-1.74063, -0.192701
1.74045, 0.193235
-1.74027, -0.193768
1.74008, 0.194301
-1.7399, -0.194834
1.73972, 0.195367
-1.73953, -0.1959
1.73935, 0.196432
-1.73917, -0.196965
1.73898, 0.197497
-1.7388, -0.198029
1.73861, 0.198561
-1.73842, -0.199093
1.73824, 0.199625
-1.73805, -0.200157
1.73786, 0.200688
-1.73767, -0.20122
1.73748, 0.201751
-1.73729, -0.202282
1.7371, 0.202813
-1.73691, -0.203344
1.73672, 0.203874
-1.73653, -0.204405
1.73634, 0.204935
-1.73615, -0.205466
1.73595, 0.205996
-1.73576, -0.206526
1.73556, 0.207056
-1.73537, -0.207585
1.73518, 0.208115
-1.73498, -0.208644
1.73478, 0.209174
-1.73459, -0.209703
1.73439, 0.210232
-1.73419, -0.210761
1.734, 0.211289
-1.7338, -0.211818
1.7336, 0.212346
-1.7334, -0.212875
1.7332, 0.213403
-1.733, -0.213931
1.7328, 0.214458
-1.7326, -0.214986
1.73239, 0.215514
-1.73219, -0.216041
1.73199, 0.216568
-1.73179, -0.217095
1.73158, 0.217622
-1.73138, -0.218149
1.73117, 0.218676
-1.73097, -0.219202
1.73076, 0.219729
-1.73056, -0.220255
1.73035, 0.220781
-1.73014, -0.221307
1.72993, 0.221833
-1.72973, -0.222358
1.72952, 0.222884
-1.72931, -0.223409
1.7291, 0.223934
-1.72889, -0.224459
1.72868, 0.224984
-1.72847, -0.225509
1.72825, 0.226033
-1.72804, -0.226558
1.72783, 0.227082
-1.72762, -0.227606
1.7274, 0.22813
-1.72719, -0.228654
1.72697, 0.229177
-1.72676, -0.229701
1.72654, 0.230224
-1.72633, -0.230747
1.72611, 0.23127
-1.72589, -0.231793
1.72568, 0.232316
-1.72546, -0.232838
1.72524, 0.233361
-1.72502, -0.233883
1.7248, 0.234405
-1.72458, -0.234927
1.72436, 0.235449
-1.72414, -0.23597
1.72392, 0.236491
-1.7237, -0.237013
1.72348, 0.237534
-1.72325, -0.238055
1.72303, 0.238575
-1.72281, -0.239096
1.72258, 0.239616
-1.72236, -0.240137
1.72213, 0.240657
-1.72191, -0.241177
1.72168, 0.241697
-1.72145, -0.242216
1.72123, 0.242736
-1.721, -0.243255
1.72077, 0.243774
-1.72054, -0.244293
1.72031, 0.244812
-1.72008, -0.24533
1.71985, 0.245849
-1.71962, -0.246367
1.71939, 0.246885
-1.71916, -0.247403
1.71893, 0.247921
-1.71869, -0.248439
1.71846, 0.248956
-1.71823, -0.249473
1.71799, 0.249991
-1.71776, -0.250507
1.71753, 0.251024
-1.71729, -0.251541
1.71705, 0.252057
-1.71682, -0.252574
1.71658, 0.25309
-1.71634, -0.253606
1.71611, 0.254121
-1.71587, -0.254637
1.71563, 0.255152
-1.71539, -0.255667
1.71515, 0.256183
-1.71491, -0.256697
1.71467, 0.257212
-1.71443, -0.257727
1.71419, 0.258241
-1.71395, -0.258755
1.7137, 0.259269
-1.71346, -0.259783
1.71322, 0.260297
-1.71297, -0.26081
1.71273, 0.261324
-1.71248, -0.261837
1.71224, 0.26235
-1.71199, -0.262862
1.71175, 0.263375
-1.7115, -0.263887
1.71125, 0.2644
-1.711, -0.264912
1.71076, 0.265424
-1.71051, -0.265935
1.71026, 0.266447
-1.71001, -0.266958
1.70976, 0.267469
-1.70951, -0.26798
1.70926, 0.268491
-1.70901, -0.269002
1.70875, 0.269512
-1.7085, -0.270022
1.70825, 0.270532
-1.70799, -0.271042
1.70774, 0.271552
-1.70749, -0.272062
1.70723, 0.272571
-1.70698, -0.27308
1.70672, 0.273589
-1.70646, -0.274098
1.70621, 0.274606
-1.70595, -0.275115
1.70569, 0.275623
-1.70544, -0.276131
1.70518, 0.276639
-1.70492, -0.277147
1.70466, 0.277654
-1.7044, -0.278161
1.70414, 0.278668
-1.70388, -0.279175
1.70362, 0.279682
-1.70335, -0.280189
1.70309, 0.280695
-1.70283, -0.281201
1.70257, 0.281707
-1.7023, -0.282213
1.70204, 0.282718
-1.70177, -0.283224
1.70151, 0.283729
-1.70124, -0.284234
1.70098, 0.284739
-1.70071, -0.285243
1.70044, 0.285748
-1.70018, -0.286252
1.69991, 0.286756
-1.69964, -0.28726
1.69937, 0.287764
-1.6991, -0.288267
1.69883, 0.28877
-1.69856, -0.289274
1.69829, 0.289776
-1.69802, -0.290279
1.69775, 0.290782
-1.69748, -0.291284
1.6972, 0.291786
-1.69693, -0.292288
1.69666, 0.29279
-1.69638, -0.293291
1.69611, 0.293792
-1.69583, -0.294294
1.69556, 0.294795
-1.69528, -0.295295
1.69501, 0.295796
-1.69473, -0.296296
1.69445, 0.296796
-1.69417, -0.297296
1.6939, 0.297796
-1.69362, -0.298295
1.69334, 0.298795
-1.69306, -0.299294
1.69278, 0.299793
-1.6925, -0.300291
1.69222, 0.30079
-1.69194, -0.301288
1.69166, 0.301786
-1.69137, -0.302284
1.69109, 0.302782
-1.69081, -0.303279
1.69052, 0.303777
-1.69024, -0.304274
1.68996, 0.304771
-1.68967, -0.305267
1.68939, 0.305764
-1.6891, -0.30626
1.68881, 0.306756
-1.68853, -0.307252
1.68824, 0.307748
-1.68795, -0.308243
1.68766, 0.308738
-1.68737, -0.309233
1.68709, 0.309728
-1.6868, -0.310223
1.68651, 0.310717
-1.68622, -0.311211
1.68593, 0.311705
-1.68563, -0.312199
1.68534, 0.312693
-1.68505, -0.313186
1.68476, 0.313679
-1.68446, -0.314172
1.68417, 0.314665
-1.68388, -0.315158
1.68358, 0.31565
-1.68329, -0.316142
1.68299, 0.316634
-1.6827, -0.317125
1.6824, 0.317617
-1.6821, -0.318108
1.68181, 0.318599
-1.68151, -0.31909
1.68121, 0.319581
-1.68091, -0.320071
1.68061, 0.320561
-1.68031, -0.321051
1.68001, 0.321541
-1.67971, -0.32203
1.67941, 0.32252
-1.67911, -0.323009
1.67881, 0.323498
-1.67851, -0.323986
1.6782, 0.324475
-1.6779, -0.324963
1.6776, 0.325451
-1.67729, -0.325939
1.67699, 0.326426
-1.67669, -0.326914
1.67638, 0.327401
-1.67607, -0.327888
1.67577, 0.328375
-1.67546, -0.328861
1.67515, 0.329347
-1.67485, -0.329833
1.67454, 0.330319
-1.67423, -0.330805
1.67392, 0.33129
-1.67361, -0.331775
1.6733, 0.33226
-1.67299, -0.332745
1.67268, 0.333229
-1.67237, -0.333714
1.67206, 0.334198
-1.67175, -0.334681
1.67144, 0.335165
-1.67112, -0.335648
1.67081, 0.336132
-1.6705, -0.336615
1.67018, 0.337097
-1.66987, -0.33758
1.66955, 0.338062
-1.66924, -0.338544
1.66892, 0.339026
-1.66861, -0.339507
1.66829, 0.339989
-1.66797, -0.34047
1.66765, 0.340951
-1.66734, -0.341431
1.66702, 0.341912
-1.6667, -0.342392
1.66638, 0.342872
-1.66606, -0.343352
1.66574, 0.343831
-1.66542, -0.34431
1.6651, 0.34479
-1.66478, -0.345268
1.66445, 0.345747
-1.66413, -0.346225
1.66381, 0.346703
-1.66348, -0.347181
1.66316, 0.347659
-1.66284, -0.348136
1.66251, 0.348614
-1.66219, -0.349091
1.66186, 0.349567
-1.66154, -0.350044
1.66121, 0.35052
-1.66088, -0.350996
1.66056, 0.351472
-1.66023, -0.351948
1.6599, 0.352423
-1.65957, -0.352898
1.65924, 0.353373
-1.65891, -0.353848
1.65858, 0.354322
-1.65825, -0.354796
1.65792, 0.35527
-1.65759, -0.355744
1.65726, 0.356217
-1.65693, -0.35669
1.6566, 0.357163
-1.65626, -0.357636
1.65593, 0.358109
-1.6556, -0.358581
1.65526, 0.359053
-1.65493, -0.359525
1.65459, 0.359996
-1.65426, -0.360468
1.65392, 0.360939
-1.65358, -0.361409
1.65325, 0.36188
-1.65291, -0.36235
1.65257, 0.362821
-1.65224, -0.36329
1.6519, 0.36376
-1.65156, -0.364229
1.65122, 0.364699
-1.65088, -0.365167
1.65054, 0.365636
-1.6502, -0.366105
1.64986, 0.366573
-1.64952, -0.367041
1.64917, 0.367508
-1.64883, -0.367976
1.64849, 0.368443
-1.64815, -0.36891
1.6478, 0.369377
-1.64746, -0.369843
1.64711, 0.370309
-1.64677, -0.370775
1.64642, 0.371241
-1.64608, -0.371707
1.64573, 0.372172
-1.64539, -0.372637
1.64504, 0.373101
-1.64469, -0.373566
1.64434, 0.37403
-1.644, -0.374494
1.64365, 0.374958
-1.6433, -0.375421
1.64295, 0.375885
-1.6426, -0.376348
1.64225, 0.376811
-1.6419, -0.377273
1.64155, 0.377735
-1.6412, -0.378197
1.64084, 0.378659
-1.64049, -0.379121
1.64014, 0.379582
-1.63979, -0.380043
1.63943, 0.380504
-1.63908, -0.380964
1.63872, 0.381424
-1.63837, -0.381884
1.63801, 0.382344
-1.63766, -0.382804
1.6373, 0.383263
-1.63695, -0.383722
1.63659, 0.38418
-1.63623, -0.384639
1.63587, 0.385097
-1.63552, -0.385555
1.63516, 0.386013
-1.6348, -0.38647
1.63444, 0.386928
-1.63408, -0.387384
1.63372, 0.387841
-1.63336, -0.388298
1.633, 0.388754
-1.63264, -0.38921
1.63228, 0.389665
-1.63191, -0.390121
1.63155, 0.390576
-1.63119, -0.391031
1.63082, 0.391485
-1.63046, -0.39194
1.6301, 0.392394
-1.62973, -0.392848
1.62937, 0.393301
-1.629, -0.393755
1.62863, 0.394208
-1.62827, -0.394661
1.6279, 0.395113
-1.62753, -0.395566
1.62717, 0.396018
-1.6268, -0.396469
1.62643, 0.396921
-1.62606, -0.397372
1.62569, 0.397823
-1.62532, -0.398274
1.62495, 0.398724
-1.62458, -0.399175
1.62421, 0.399625
-1.62384, -0.400074
1.62347, 0.400524
-1.6231, -0.400973
1.62272, 0.401422
-1.62235, -0.40187
1.62198, 0.402319
-1.6216, -0.402767
1.62123, 0.403215
-1.62086, -0.403662
1.62048, 0.40411
-1.62011, -0.404557
1.61973, 0.405003
-1.61935, -0.40545
1.61898, 0.405896
-1.6186, -0.406342
1.61822, 0.406788
-1.61785, -0.407233
1.61747, 0.407678
-1.61709, -0.408123
1.61671, 0.408568
-1.61633, -0.409012
1.61595, 0.409456
-1.61557, -0.4099
1.61519, 0.410344
-1.61481, -0.410787
1.61443, 0.41123
-1.61405, -0.411673
1.61367, 0.412115
-1.61328, -0.412558
1.6129, 0.413
-1.61252, -0.413441
1.61213, 0.413883
-1.61175, -0.414324
1.61137, 0.414765
-1.61098, -0.415205
1.6106, 0.415646
-1.61021, -0.416086
1.60982, 0.416525
-1.60944, -0.416965
1.60905, 0.417404
-1.60866, -0.417843
1.60828, 0.418282
-1.60789, -0.41872
1.6075, 0.419158
-1.60711, -0.419596
1.60672, 0.420034
-1.60633, -0.420471
1.60594, 0.420908
-1.60555, -0.421345
1.60516, 0.421781
-1.60477, -0.422217
1.60438, 0.422653
-1.60399, -0.423089
1.6036, 0.423524
-1.6032, -0.42396
1.60281, 0.424394
-1.60242, -0.424829
1.60202, 0.425263
-1.60163, -0.425697
1.60124, 0.426131
-1.60084, -0.426564
1.60045, 0.426997
-1.60005, -0.42743
1.59965, 0.427863
-1.59926, -0.428295
1.59886, 0.428727
-1.59846, -0.429159
1.59807, 0.429591
-1.59767, -0.430022
1.59727, 0.430453
-1.59687, -0.430883
1.59647, 0.431314
-1.59607, -0.431744
1.59567, 0.432174
-1.59527, -0.432603
1.59487, 0.433032
-1.59447, -0.433461
1.59407, 0.43389
-1.59367, -0.434318
1.59326, 0.434746
-1.59286, -0.435174
1.59246, 0.435602
-1.59206, -0.436029
1.59165, 0.436456
-1.59125, -0.436883
1.59084, 0.437309
-1.59044, -0.437735
1.59003, 0.438161
-1.58963, -0.438587
1.58922, 0.439012
-1.58882, -0.439437
1.58841, 0.439861
-1.588, -0.440286
1.58759, 0.44071
-1.58719, -0.441134
1.58678, 0.441557
-1.58637, -0.441981
1.58596, 0.442404
-1.58555, -0.442826
1.58514, 0.443249
-1.58473, -0.443671
1.58432, 0.444093
-1.58391, -0.444514
1.5835, 0.444935
-1.58309, -0.445356
1.58268, 0.445777
-1.58226, -0.446197
1.58185, 0.446617
-1.58144, -0.447037
1.58102, 0.447457
-1.58061, -0.447876
1.5802, 0.448295
-1.57978, -0.448713
1.57937, 0.449132
-1.57895, -0.44955
1.57854, 0.449968
-1.57812, -0.450385
1.5777, 0.450802
-1.57729, -0.451219
1.57687, 0.451636
-1.57645, -0.452052
1.57603, 0.452468
-1.57562, -0.452884
1.5752, 0.453299
-1.57478, -0.453714
1.57436, 0.454129
-1.57394, -0.454544
1.57352, 0.454958
-1.5731, -0.455372
1.57268, 0.455786
-1.57226, -0.456199
1.57183, 0.456612
-1.57141, -0.457025
1.57099, 0.457437
-1.57057, -0.457849
1.57014, 0.458261
-1.56972, -0.458673
1.5693, 0.459084
-1.56887, -0.459495
1.56845, 0.459906
-1.56802, -0.460316
1.5676, 0.460726
-1.56717, -0.461136
1.56675, 0.461546
-1.56632, -0.461955
1.5659, 0.462364
-1.56547, -0.462773
1.56504, 0.463181
-1.56461, -0.463589
1.56419, 0.463997
-1.56376, -0.464404
1.56333, 0.464811
-1.5629, -0.465218
1.56247, 0.465624
-1.56204, -0.466031
1.56161, 0.466437
-1.56118, -0.466842
1.56075, 0.467248
-1.56032, -0.467653
1.55989, 0.468057
-1.55945, -0.468462
1.55902, 0.468866
-1.55859, -0.46927
1.55816, 0.469673
-1.55772, -0.470076
1.55729, 0.470479
-1.55686, -0.470882
1.55642, 0.471284
-1.55599, -0.471686
1.55555, 0.472088
-1.55512, -0.472489
1.55468, 0.47289
-1.55424, -0.473291
1.55381, 0.473692
-1.55337, -0.474092
1.55293, 0.474492
-1.5525, -0.474891
1.55206, 0.475291
-1.55162, -0.47569
1.55118, 0.476088
-1.55074, -0.476487
1.5503, 0.476885
-1.54986, -0.477282
1.54942, 0.47768
-1.54898, -0.478077
1.54854, 0.478474
-1.5481, -0.47887
1.54766, 0.479267
-1.54722, -0.479662
1.54678, 0.480058
-1.54633, -0.480453
1.54589, 0.480848
-1.54545, -0.481243
1.545, 0.481637
-1.54456, -0.482031
1.54412, 0.482425
-1.54367, -0.482819
1.54323, 0.483212
-1.54278, -0.483604
1.54234, 0.483997
-1.54189, -0.484389
1.54144, 0.484781
-1.541, -0.485173
1.54055, 0.485564
-1.5401, -0.485955
1.53966, 0.486346
-1.53921, -0.486736
1.53876, 0.487126
-1.53831, -0.487516
1.53786, 0.487905
-1.53741, -0.488294
1.53696, 0.488683
-1.53651, -0.489071
1.53606, 0.48946
-1.53561, -0.489847
1.53516, 0.490235
-1.53471, -0.490622
1.53426, 0.491009
-1.53381, -0.491396
1.53336, 0.491782
-1.5329, -0.492168
1.53245, 0.492554
-1.532, -0.492939
1.53154, 0.493324
-1.53109, -0.493709
1.53064, 0.494093
-1.53018, -0.494477
1.52973, 0.494861
-1.52927, -0.495244
1.52882, 0.495628
-1.52836, -0.49601
1.5279, 0.496393
-1.52745, -0.496775
1.52699, 0.497157
-1.52653, -0.497538
1.52608, 0.49792
-1.52562, -0.498301
1.52516, 0.498681
-1.5247, -0.499062
1.52424, 0.499442
-1.52378, -0.499821
1.52332, 0.500201
-1.52286, -0.50058
1.5224, 0.500958
-1.52194, -0.501337
1.52148, 0.501715
-1.52102, -0.502092
1.52056, 0.50247
-1.5201, -0.502847
1.51964, 0.503224
-1.51917, -0.5036
1.51871, 0.503976
-1.51825, -0.504352
1.51778, 0.504728
-1.51732, -0.505103
1.51686, 0.505478
-1.51639, -0.505852
1.51593, 0.506227
-1.51546, -0.506601
1.515, 0.506974
-1.51453, -0.507347
1.51407, 0.50772
-1.5136, -0.508093
1.51313, 0.508465
-1.51267, -0.508837
1.5122, 0.509209
-1.51173, -0.50958
1.51126, 0.509951
-1.5108, -0.510322
1.51033, 0.510692
-1.50986, -0.511062
1.50939, 0.511432
-1.50892, -0.511802
1.50845, 0.512171
-1.50798, -0.512539
1.50751, 0.512908
-1.50704, -0.513276
1.50657, 0.513644
-1.5061, -0.514011
1.50562, 0.514378
-1.50515, -0.514745
1.50468, 0.515112
-1.50421, -0.515478
1.50373, 0.515844
-1.50326, -0.516209
1.50279, 0.516574
-1.50231, -0.516939
1.50184, 0.517304
-1.50137, -0.517668
1.50089, 0.518032
-1.50042, -0.518396
1.49994, 0.518759
-1.49946, -0.519122
1.49899, 0.519484
-1.49851, -0.519847
1.49804, 0.520208
-1.49756, -0.52057
1.49708, 0.520931
-1.4966, -0.521292
1.49613, 0.521653
-1.49565, -0.522013
1.49517, 0.522373
-1.49469, -0.522733
1.49421, 0.523092
-1.49373, -0.523451
1.49325, 0.52381
-1.49277, -0.524168
1.49229, 0.524526
-1.49181, -0.524884
1.49133, 0.525241
-1.49085, -0.525598
1.49037, 0.525955
-1.48989, -0.526311
1.48941, 0.526667
-1.48892, -0.527023
1.48844, 0.527378
-1.48796, -0.527733
1.48747, 0.528088
-1.48699, -0.528442
1.48651, 0.528796
-1.48602, -0.52915
1.48554, 0.529503
-1.48505, -0.529856
1.48457, 0.530209
-1.48408, -0.530561
1.4836, 0.530913
-1.48311, -0.531265
1.48263, 0.531617
-1.48214, -0.531968
1.48165, 0.532318
-1.48116, -0.532669
1.48068, 0.533019
-1.48019, -0.533368
1.4797, 0.533718
-1.47921, -0.534067
1.47872, 0.534416
-1.47824, -0.534764
1.47775, 0.535112
-1.47726, -0.53546
1.47677, 0.535807
-1.47628, -0.536154
1.47579, 0.536501
-1.4753, -0.536847
1.47481, 0.537193
-1.47431, -0.537539
1.47382, 0.537884
-1.47333, -0.538229
1.47284, 0.538574
-1.47235, -0.538918
1.47185, 0.539263
-1.47136, -0.539606
1.47087, 0.53995
-1.47037, -0.540293
1.46988, 0.540635
-1.46939, -0.540978
1.46889, 0.54132
-1.4684, -0.541661
1.4679, 0.542003
-1.46741, -0.542344
1.46691, 0.542684
-1.46642, -0.543025
1.46592, 0.543365
-1.46542, -0.543704
1.46493, 0.544044
-1.46443, -0.544383
1.46393, 0.544721
-1.46343, -0.54506
1.46294, 0.545397
-1.46244, -0.545735
1.46194, 0.546072
-1.46144, -0.546409
1.46094, 0.546746
-1.46044, -0.547082
1.45994, 0.547418
-1.45944, -0.547754
1.45894, 0.548089
-1.45844, -0.548424
1.45794, 0.548758
-1.45744, -0.549093
1.45694, 0.549427
-1.45644, -0.54976
1.45594, 0.550093
-1.45544, -0.550426
1.45493, 0.550759
-1.45443, -0.551091
1.45393, 0.551423
-1.45343, -0.551754
1.45292, 0.552085
-1.45242, -0.552416
1.45192, 0.552747
-1.45141, -0.553077
1.45091, 0.553407
-1.4504, -0.553736
1.4499, 0.554065
-1.44939, -0.554394
1.44889, 0.554723
-1.44838, -0.555051
1.44787, 0.555378
-1.44737, -0.555706
1.44686, 0.556033
-1.44636, -0.55636
1.44585, 0.556686
-1.44534, -0.557012
1.44483, 0.557338
-1.44433, -0.557663
1.44382, 0.557988
-1.44331, -0.558313
1.4428, 0.558637
-1.44229, -0.558961
1.44178, 0.559285
-1.44127, -0.559608
1.44076, 0.559931
-1.44025, -0.560253
1.43974, 0.560576
-1.43923, -0.560898
1.43872, 0.561219
-1.43821, -0.56154
1.4377, 0.561861
-1.43719, -0.562182
1.43667, 0.562502
-1.43616, -0.562822
1.43565, 0.563141
-1.43514, -0.56346
1.43462, 0.563779
-1.43411, -0.564098
1.4336, 0.564416
-1.43308, -0.564734
1.43257, 0.565051
-1.43206, -0.565368
1.43154, 0.565685
-1.43103, -0.566001
1.43051, 0.566317
-1.43, -0.566633
1.42948, 0.566948
-1.42896, -0.567263
